timestamps,TP9,AF7,AF8,TP10,Right AUX
1722219952.264,-168.457,296.875,1.953,-61.523,0.000
1722219952.268,-172.363,-45.898,-41.016,-57.129,0.000
1722219952.272,-183.594,-219.238,-29.297,-44.434,0.000
1722219952.276,-182.129,98.145,-9.766,-57.129,0.000
1722219952.280,-163.086,277.344,-8.301,-73.242,0.000
1722219952.284,-158.691,-251.953,-64.453,-67.383,0.000
1722219952.287,-165.039,-690.918,-79.102,-56.152,0.000
1722219952.291,-166.016,-14.648,1.465,-51.270,0.000
1722219952.295,-160.156,236.816,-2.930,-52.734,0.000
1722219952.299,-149.414,-324.707,-45.410,-50.781,0.000
1722219952.303,-137.695,-336.426,-23.926,-43.457,0.000
1722219952.307,-129.883,160.156,5.371,-41.992,0.000
1722219952.311,-128.906,247.559,-11.719,-45.410,0.000
1722219952.315,-129.395,-212.891,-56.641,-52.246,0.000
1722219952.319,-141.113,-216.309,-40.527,-51.758,0.000
1722219952.323,-148.926,167.480,-5.859,-44.922,0.000
1722219952.326,-136.230,137.695,-21.973,-49.316,0.000
1722219952.330,-129.883,-436.035,-66.895,-54.199,0.000
1722219952.334,-137.207,-636.719,-64.941,-52.734,0.000
1722219952.338,-145.508,-395.996,-30.273,-45.410,0.000
1722219952.342,-140.625,-84.961,-18.555,-42.480,0.000
1722219952.346,-124.512,-645.508,-83.984,-42.969,0.000
1722219952.350,-119.141,-467.773,-41.016,-51.758,0.000
1722219952.354,-131.836,-32.227,-11.719,-49.805,0.000
1722219952.358,-128.418,-325.684,-43.945,-46.875,0.000
1722219952.362,-125.000,-210.449,-23.438,-61.035,0.000
1722219952.366,-134.766,68.359,-11.719,-68.359,0.000
1722219952.369,-145.020,120.605,-22.949,-66.895,0.000
1722219952.373,-136.230,-77.637,-38.086,-57.129,0.000
1722219952.377,-116.211,-407.227,-56.641,-51.758,0.000
1722219952.381,-117.188,-461.426,-58.594,-60.059,0.000
1722219952.385,-114.746,-69.336,-19.531,-61.035,0.000
1722219952.389,-104.980,-255.371,-52.734,-41.016,0.000
1722219952.393,-105.957,-744.629,-82.031,-33.691,0.000
1722219952.397,-99.609,-83.984,0.977,-46.387,0.000
1722219952.401,-99.121,143.555,-2.441,-47.363,0.000
1722219952.405,-107.422,-247.070,-47.363,-29.297,0.000
1722219952.409,-103.516,-162.109,-35.156,-26.367,0.000
1722219952.412,-103.516,-80.078,-33.203,-42.480,0.000
1722219952.416,-120.117,-4.883,-38.574,-52.246,0.000
1722219952.420,-139.160,-362.793,-65.918,-44.922,0.000
1722219952.424,-143.555,-542.480,-58.594,-38.574,0.000
1722219952.428,-137.695,-322.266,-30.273,-47.363,0.000
1722219952.432,-118.164,-414.551,-45.410,-52.734,0.000
1722219952.436,-115.234,-824.707,-90.332,-47.852,0.000
1722219952.440,-121.582,-444.824,-34.180,-45.898,0.000
1722219952.444,-120.605,221.191,13.184,-50.293,0.000
1722219952.448,-131.836,27.344,-34.668,-63.965,0.000
1722219952.452,-140.625,-276.855,-48.340,-71.289,0.000
1722219952.455,-146.973,0.977,-21.484,-58.594,0.000
1722219952.459,-144.531,208.496,-21.484,-55.176,0.000
1722219952.463,-136.230,-48.828,-51.758,-68.359,0.000
1722219952.467,-138.184,-452.637,-65.918,-74.707,0.000
1722219952.471,-143.555,-545.898,-62.012,-65.430,0.000
1722219952.475,-140.137,-354.492,-39.551,-53.223,0.000
1722219952.479,-129.883,-407.227,-56.152,-57.129,0.000
1722219952.483,-121.582,-772.949,-94.727,-59.082,0.000
1722219952.487,-126.953,-200.195,-19.531,-53.223,0.000
1722219952.491,-132.324,217.773,0.000,-42.480,0.000
1722219952.494,-132.324,-127.930,-50.293,-46.387,0.000
1722219952.498,-136.719,-125.488,-40.527,-57.129,0.000
1722219952.502,-139.648,100.586,-22.949,-54.688,0.000
1722219952.506,-137.207,57.129,-32.227,-36.621,0.000
1722219952.510,-121.582,-212.402,-53.223,-27.344,0.000
1722219952.514,-117.676,-257.812,-47.363,-46.387,0.000
1722219952.518,-130.859,-384.277,-55.176,-59.570,0.000
1722219952.522,-151.855,-516.602,-60.059,-51.758,0.000
1722219952.526,-167.480,-782.227,-79.102,-49.316,0.000
1722219952.530,-184.570,-437.988,-38.086,-76.172,0.000
1722219952.534,-189.453,184.082,-0.488,-83.496,0.000
1722219952.537,-191.406,-7.812,-34.668,-63.477,0.000
1722219952.541,-187.988,-251.465,-41.992,-57.617,0.000
1722219952.545,-168.945,76.172,-23.926,-60.547,0.000
1722219952.549,-154.785,178.223,-41.504,-65.430,0.000
1722219952.553,-158.203,-94.238,-62.500,-63.477,0.000
1722219952.557,-147.461,-201.660,-49.316,-53.223,0.000
1722219952.561,-135.742,79.102,-28.809,-50.293,0.000
1722219952.565,-157.227,-156.250,-46.387,-64.453,0.000
1722219952.569,-173.340,-637.695,-76.172,-61.035,0.000
1722219952.573,-187.988,-797.363,-82.520,-42.480,0.000
1722219952.576,-191.406,-152.832,-8.789,-43.457,0.000
1722219952.580,-191.895,-52.734,-16.602,-50.293,0.000
1722219952.584,-197.754,-460.938,-48.340,-48.340,0.000
1722219952.588,-203.125,-256.836,-10.742,-41.016,0.000
1722219952.592,-199.219,172.852,9.766,-37.109,0.000
1722219952.596,-200.684,151.855,-21.484,-47.363,0.000
1722219952.600,-214.355,-332.031,-58.594,-51.758,0.000
1722219952.604,-225.098,-194.824,-25.391,-44.922,0.000
1722219952.608,-211.426,127.441,-0.488,-39.062,0.000
1722219952.612,-190.430,-251.465,-41.016,-43.457,0.000
1722219952.616,-192.383,-778.320,-82.031,-48.828,0.000
1722219952.619,-199.707,-594.238,-52.734,-49.805,0.000
1722219952.623,-200.195,117.676,4.395,-43.945,0.000
1722219952.627,-196.777,108.398,-20.508,-38.086,0.000
1722219952.631,-193.848,-672.363,-101.562,-44.434,0.000
1722219952.635,-198.730,-514.648,-55.176,-47.363,0.000
1722219952.639,-206.543,-137.207,-10.254,-39.551,0.000
1722219952.643,-197.266,-92.285,-25.879,-37.109,0.000
1722219952.647,-185.547,-217.773,-40.527,-54.688,0.000
1722219952.651,-183.594,-74.219,-28.809,-55.176,0.000
1722219952.655,-190.918,91.797,-16.602,-42.480,0.000
1722219952.659,-183.105,-340.820,-69.336,-42.969,0.000
1722219952.662,-168.457,-848.633,-113.770,-45.898,0.000
1722219952.666,-167.480,-240.723,-24.414,-57.129,0.000
1722219952.670,-166.504,132.812,-6.836,-59.082,0.000
1722219952.674,-154.785,-186.035,-45.410,-53.223,0.000
1722219952.678,-139.648,-125.977,-29.297,-52.246,0.000
1722219952.682,-121.094,115.234,-12.695,-50.293,0.000
1722219952.686,-113.770,74.219,-19.531,-40.527,0.000
1722219952.690,-134.766,-311.523,-59.570,-30.762,0.000
1722219952.694,-141.113,-433.105,-56.152,-44.434,0.000
1722219952.698,-144.043,-56.152,-14.160,-58.594,0.000
1722219952.702,-154.297,-70.312,-34.180,-56.641,0.000
1722219952.705,-166.016,-578.613,-72.266,-43.457,0.000
1722219952.709,-169.434,-636.719,-53.711,-47.852,0.000
1722219952.713,-172.363,-275.391,-25.879,-67.871,0.000
1722219952.717,-186.523,-100.098,-36.621,-74.707,0.000
1722219952.721,-187.988,-728.027,-97.656,-61.035,0.000
1722219952.725,-187.500,-442.871,-36.621,-61.523,0.000
1722219952.729,-167.480,223.145,12.695,-53.223,0.000
1722219952.733,-131.836,-35.156,-34.668,-26.855,0.000
1722219952.737,-161.133,-324.707,-50.293,-51.270,0.000
1722219952.741,-197.754,-39.062,-23.926,-74.707,0.000
1722219952.744,-192.383,183.594,-16.113,-75.195,0.000
1722219952.748,-208.008,-66.406,-47.852,-98.633,0.000
1722219952.752,-228.516,-514.648,-66.895,-123.047,0.000
1722219952.756,-233.398,-496.094,-47.852,-137.695,0.000
1722219952.760,-215.332,44.922,-6.836,-147.949,0.000
1722219952.764,-203.125,-145.020,-54.199,-161.133,0.000
1722219952.768,-215.820,-767.090,-100.098,-178.223,0.000
1722219952.772,-224.609,-151.367,-14.160,-167.480,0.000
1722219952.776,-212.891,282.715,0.977,-162.109,0.000
1722219952.780,-201.172,-78.125,-43.457,-185.547,0.000
1722219952.784,-198.242,-75.684,-39.551,-187.012,0.000
1722219952.787,-194.336,183.594,-24.414,-169.434,0.000
1722219952.791,-178.711,216.309,-23.926,-149.902,0.000
1722219952.795,-165.039,-206.055,-67.383,-153.320,0.000
1722219952.799,-166.992,-514.648,-84.961,-165.527,0.000
1722219952.803,-172.852,-406.738,-59.082,-153.809,0.000
1722219952.807,-170.898,-321.777,-40.039,-145.020,0.000
1722219952.811,-162.109,-700.684,-74.219,-136.230,0.000
1722219952.815,-172.363,-386.230,-37.598,-142.090,0.000
1722219952.819,-175.293,312.012,2.441,-136.719,0.000
1722219952.823,-166.504,152.832,-31.738,-112.305,0.000
1722219952.827,-143.555,-10.742,-29.785,-107.422,0.000
1722219952.830,-132.812,270.996,-19.043,-109.375,0.000
1722219952.834,-130.859,329.590,-39.062,-101.074,0.000
1722219952.838,-123.535,115.234,-52.246,-84.473,0.000
1722219952.842,-109.375,6.836,-39.062,-69.824,0.000
1722219952.846,-96.680,-138.184,-55.176,-63.965,0.000
1722219952.850,-99.609,-62.500,-46.387,-59.570,0.000
1722219952.854,-106.445,-109.863,-57.617,-45.898,0.000
1722219952.858,-99.609,-640.625,-91.309,-37.109,0.000
1722219952.862,-91.309,-31.250,-29.785,-47.363,0.000
1722219952.866,-90.332,29.785,-46.387,-46.387,0.000
1722219952.869,-107.910,-292.969,-68.359,-31.738,0.000
1722219952.873,-115.723,59.082,-28.320,-24.414,0.000
1722219952.877,-98.145,393.555,-10.742,-29.297,0.000
1722219952.881,-91.797,231.445,-50.293,-40.039,0.000
1722219952.885,-104.980,-181.641,-84.961,-42.480,0.000
1722219952.889,-125.000,-76.172,-60.059,-40.527,0.000
1722219952.893,-125.977,-62.988,-55.664,-39.551,0.000
1722219952.897,-119.141,-329.590,-73.242,-44.434,0.000
1722219952.901,-109.863,-782.715,-110.352,-45.410,0.000
1722219952.905,-118.164,-462.891,-57.129,-40.039,0.000
1722219952.909,-119.629,300.781,6.836,-38.574,0.000
1722219952.912,-111.328,205.078,-32.227,-41.992,0.000
1722219952.916,-109.863,-245.117,-71.777,-44.922,0.000
1722219952.920,-120.605,-272.461,-67.871,-37.109,0.000
1722219952.924,-114.258,118.164,-31.250,-22.461,0.000
1722219952.928,-114.258,141.602,-39.062,-26.855,0.000
1722219952.932,-130.859,-89.355,-50.781,-34.668,0.000
1722219952.936,-123.535,49.316,-35.645,-23.926,0.000
1722219952.940,-113.770,-77.148,-44.434,-7.812,0.000
1722219952.944,-103.516,-397.949,-72.754,-8.301,0.000
1722219952.948,-109.863,-766.602,-106.445,-21.973,0.000
1722219952.951,-137.207,-167.480,-26.855,-30.762,0.000
1722219952.955,-133.789,302.246,-1.953,-24.902,0.000
1722219952.959,-120.605,29.297,-45.410,-20.508,0.000
1722219952.963,-114.258,32.227,-39.062,-28.809,0.000
1722219952.967,-110.840,238.770,-20.996,-39.551,0.000
1722219952.971,-111.328,241.699,-20.020,-31.738,0.000
1722219952.975,-94.727,-194.336,-58.594,-26.367,0.000
1722219952.979,-99.121,-223.145,-55.176,-48.828,0.000
1722219952.983,-132.812,38.086,-41.504,-60.059,0.000
1722219952.987,-174.805,-292.480,-66.406,-51.270,0.000
1722219952.991,-190.430,-736.328,-87.891,-44.434,0.000
1722219952.994,-166.016,-389.648,-41.016,-38.574,0.000
1722219952.998,-161.621,215.820,-7.324,-44.922,0.000
1722219953.002,-187.500,62.012,-40.527,-60.059,0.000
1722219953.006,-174.805,-630.859,-84.961,-40.527,0.000
1722219953.010,-160.156,-316.406,-38.574,-19.531,0.000
1722219953.014,-176.758,246.094,-18.555,-30.762,0.000
1722219953.018,-182.129,-12.695,-55.176,-36.621,0.000
1722219953.022,-181.152,-240.234,-43.945,-30.762,0.000
1722219953.026,-172.363,86.426,-13.672,-27.344,0.000
1722219953.030,-164.062,166.504,-23.926,-35.156,0.000
1722219953.034,-166.992,-374.512,-71.777,-41.016,0.000
1722219953.037,-145.508,-832.520,-91.309,-32.715,0.000
1722219953.041,-127.930,-275.879,-16.113,-33.691,0.000
1722219953.045,-131.348,263.184,-7.324,-39.062,0.000
1722219953.049,-138.672,-132.812,-58.105,-36.621,0.000
1722219953.053,-144.531,-255.859,-44.922,-27.832,0.000
1722219953.057,-137.207,117.676,-18.555,-23.926,0.000
1722219953.061,-125.488,208.496,-27.832,-34.668,0.000
1722219953.065,-123.535,-175.293,-64.453,-45.898,0.000
1722219953.069,-134.766,-219.727,-54.199,-49.805,0.000
1722219953.073,-133.789,129.395,-17.578,-41.504,0.000
1722219953.077,-100.098,105.469,-31.250,-39.062,0.000
1722219953.080,-84.473,-444.336,-78.613,-48.828,0.000
1722219953.084,-100.098,-633.301,-74.707,-53.223,0.000
1722219953.088,-101.562,-422.363,-49.805,-41.504,0.000
1722219953.092,-78.125,-353.516,-41.504,-33.203,0.000
1722219953.096,-60.547,-756.348,-87.891,-45.898,0.000
1722219953.100,-72.754,-483.398,-54.199,-64.453,0.000
1722219953.104,-76.172,137.207,-5.371,-50.293,0.000
1722219953.108,-59.570,28.809,-35.156,-36.621,0.000
1722219953.112,-60.547,-162.598,-40.527,-48.340,0.000
1722219953.116,-60.059,36.133,-23.926,-55.176,0.000
1722219953.120,-63.477,148.926,-25.879,-51.270,0.000
1722219953.123,-56.641,-94.727,-44.434,-44.434,0.000
1722219953.127,-41.992,-425.781,-60.059,-47.363,0.000
1722219953.131,-51.758,-396.973,-60.059,-61.523,0.000
1722219953.135,-71.777,4.395,-37.109,-67.871,0.000
1722219953.139,-79.590,-185.547,-67.383,-57.129,0.000
1722219953.143,-62.988,-760.742,-102.539,-50.781,0.000
1722219953.147,-51.270,-391.113,-42.480,-56.152,0.000
1722219953.151,-54.688,-8.301,-21.484,-58.594,0.000
1722219953.155,-59.570,-230.469,-43.945,-49.316,0.000
1722219953.159,-49.805,-117.676,-27.832,-42.969,0.000
1722219953.162,-29.297,169.434,-14.160,-51.270,0.000
1722219953.166,-21.484,81.055,-31.250,-62.988,0.000
1722219953.170,-30.273,-401.855,-68.848,-55.664,0.000
1722219953.174,-34.180,-547.363,-59.082,-43.945,0.000
1722219953.178,-20.508,-335.449,-35.645,-46.387,0.000
1722219953.182,-16.602,-395.020,-43.945,-54.688,0.000
1722219953.186,-36.133,-793.945,-89.355,-52.734,0.000
1722219953.190,-58.105,-473.145,-30.762,-48.340,0.000
1722219953.194,-45.410,246.094,28.320,-52.246,0.000
1722219953.198,-36.133,108.398,-25.879,-58.105,0.000
1722219953.202,-48.828,-444.824,-63.477,-55.176,0.000
1722219953.205,-56.152,-288.086,-29.785,-50.293,0.000
1722219953.209,-47.363,216.797,-7.324,-50.781,0.000
1722219953.213,-53.711,70.312,-37.109,-57.129,0.000
1722219953.217,-81.055,-290.527,-51.270,-52.734,0.000
1722219953.221,-80.078,-418.945,-49.316,-37.598,0.000
1722219953.225,-63.477,-325.195,-33.203,-30.762,0.000
1722219953.229,-77.637,-387.695,-54.199,-43.457,0.000
1722219953.233,-110.352,-776.367,-92.285,-52.734,0.000
1722219953.237,-135.254,-250.000,-15.137,-46.875,0.000
1722219953.241,-133.301,184.082,6.836,-42.969,0.000
1722219953.244,-137.207,-112.305,-38.086,-53.223,0.000
1722219953.248,-148.438,-154.297,-30.273,-58.594,0.000
1722219953.252,-139.648,92.285,-10.254,-45.410,0.000
1722219953.256,-141.113,110.352,-24.414,-29.297,0.000
1722219953.260,-145.996,-225.098,-59.082,-32.227,0.000
1722219953.264,-140.137,-307.617,-54.688,-49.316,0.000
1722219953.268,-139.648,-357.910,-52.734,-48.340,0.000
1722219953.272,-141.602,-445.801,-52.734,-44.434,0.000
1722219953.276,-125.977,-770.020,-78.125,-41.016,0.000
1722219953.280,-119.629,-515.137,-37.109,-46.875,0.000
1722219953.284,-126.953,172.363,12.207,-60.547,0.000
1722219953.287,-144.531,36.621,-21.973,-54.199,0.000
1722219953.291,-138.184,-255.371,-27.344,-46.875,0.000
1722219953.295,-126.465,22.461,-11.719,-59.570,0.000
1722219953.299,-131.836,182.617,-23.438,-69.336,0.000
1722219953.303,-141.113,-62.500,-44.434,-62.500,0.000
1722219953.307,-152.344,-185.547,-39.062,-56.152,0.000
1722219953.311,-154.785,75.684,-33.203,-58.594,0.000
1722219953.315,-152.832,-115.234,-60.547,-65.430,0.000
1722219953.319,-141.602,-561.035,-85.938,-57.129,0.000
1722219953.323,-149.902,-819.824,-99.121,-38.086,0.000
1722219953.326,-163.574,-115.723,-11.719,-43.945,0.000
1722219953.330,-165.527,220.703,-2.930,-61.035,0.000
1722219953.334,-161.621,-229.004,-57.617,-59.570,0.000
1722219953.338,-169.434,-177.734,-33.203,-44.922,0.000
1722219953.342,-151.855,180.176,-5.859,-39.062,0.000
1722219953.346,-121.094,144.043,-34.180,-45.410,0.000
1722219953.350,-132.324,-375.488,-81.543,-47.363,0.000
1722219953.354,-143.555,-256.836,-43.457,-35.645,0.000
1722219953.358,-123.047,24.902,-17.578,-35.645,0.000
1722219953.362,-102.051,-359.375,-57.129,-44.922,0.000
1722219953.366,-106.934,-780.273,-83.984,-46.387,0.000
1722219953.369,-132.324,-620.605,-54.199,-38.574,0.000
1722219953.373,-146.973,-213.379,-25.879,-31.250,0.000
1722219953.377,-122.070,-92.285,-27.344,-38.574,0.000
1722219953.381,-101.074,-653.809,-89.844,-42.969,0.000
1722219953.385,-124.512,-424.805,-55.176,-44.922,0.000
1722219953.389,-136.719,135.742,-15.137,-38.574,0.000
1722219953.393,-111.816,-59.082,-48.828,-41.016,0.000
1722219953.397,-105.957,-263.672,-52.246,-59.082,0.000
1722219953.401,-112.793,-64.941,-32.227,-59.082,0.000
1722219953.405,-111.328,51.758,-27.344,-50.293,0.000
1722219953.409,-93.750,-380.371,-62.500,-50.781,0.000
1722219953.412,-71.777,-722.656,-80.566,-66.895,0.000
1722219953.416,-58.594,-174.316,-16.113,-75.195,0.000
1722219953.420,-64.941,117.188,-14.648,-60.059,0.000
1722219953.424,-52.246,-153.809,-53.223,-45.410,0.000
1722219953.428,-37.109,-384.277,-62.012,-51.758,0.000
1722219953.432,-57.129,-358.887,-53.223,-70.801,0.000
1722219953.436,-65.918,-120.117,-41.016,-62.988,0.000
1722219953.440,-53.711,-235.840,-48.340,-43.457,0.000
1722219953.444,-44.434,-157.715,-30.762,-46.387,0.000
1722219953.448,-48.340,123.047,-22.461,-53.223,0.000
1722219953.452,-60.059,-87.891,-53.223,-53.223,0.000
1722219953.455,-69.336,-625.000,-78.613,-41.016,0.000
1722219953.459,-61.035,-632.324,-55.176,-40.039,0.000
1722219953.463,-59.082,-223.633,-27.344,-60.547,0.000
1722219953.467,-81.543,-71.777,-33.203,-60.059,0.000
1722219953.471,-95.215,-734.863,-103.027,-44.922,0.000
1722219953.475,-90.332,-514.648,-50.293,-50.293,0.000
1722219953.479,-79.102,238.281,4.883,-62.988,0.000
1722219953.483,-79.102,-56.641,-57.617,-67.383,0.000
1722219953.487,-88.867,-509.766,-63.477,-64.453,0.000
1722219953.491,-88.379,-82.031,-12.695,-57.617,0.000
1722219953.495,-79.102,235.352,-12.207,-63.477,0.000
1722219953.498,-73.730,-90.820,-50.293,-73.242,0.000
1722219953.502,-76.660,-617.676,-68.848,-66.895,0.000
1722219953.506,-86.426,-449.219,-37.109,-56.152,0.000
1722219953.510,-75.684,180.664,-1.465,-57.617,0.000
1722219953.514,-64.941,-146.484,-62.012,-65.918,0.000
1722219953.518,-82.520,-807.129,-102.539,-57.129,0.000
1722219953.522,-95.703,-217.285,-19.043,-47.852,0.000
1722219953.526,-83.984,205.566,-15.137,-48.828,0.000
1722219953.530,-71.777,-179.199,-61.523,-59.082,0.000
1722219953.534,-64.453,-223.633,-41.016,-64.941,0.000
1722219953.537,-67.383,20.020,-22.949,-57.129,0.000
1722219953.541,-66.895,-122.559,-43.945,-48.828,0.000
1722219953.545,-54.688,-547.363,-69.336,-51.758,0.000
1722219953.549,-38.086,-580.566,-59.082,-59.082,0.000
1722219953.553,-55.664,-456.055,-48.828,-52.246,0.000
1722219953.557,-74.219,-467.773,-51.270,-48.828,0.000
1722219953.561,-60.547,-764.648,-81.543,-57.617,0.000
1722219953.565,-74.707,-497.070,-50.293,-69.336,0.000
1722219953.569,-101.562,143.555,-10.742,-74.707,0.000
1722219953.573,-114.258,26.855,-33.691,-61.523,0.000
1722219953.577,-119.141,-208.008,-34.668,-61.035,0.000
1722219953.580,-134.277,53.711,-25.391,-78.125,0.000
1722219953.584,-150.879,159.180,-28.320,-71.289,0.000
1722219953.588,-170.898,-33.691,-34.668,-56.641,0.000
1722219953.592,-170.410,-145.508,-35.156,-53.711,0.000
1722219953.596,-161.133,-291.016,-50.293,-60.547,0.000
1722219953.600,-170.410,-343.262,-44.922,-59.082,0.000
1722219953.604,-178.223,-442.871,-56.152,-45.898,0.000
1722219953.608,-166.992,-738.770,-79.590,-33.691,0.000
1722219953.612,-164.062,24.414,-0.488,-51.758,0.000
1722219953.616,-156.738,381.348,1.953,-67.871,0.000
1722219953.619,-149.414,-29.785,-49.805,-52.246,0.000
1722219953.623,-166.992,84.473,-31.738,-39.062,0.000
1722219953.627,-163.086,423.828,-13.672,-43.457,0.000
1722219953.631,-149.902,304.199,-32.227,-49.805,0.000
1722219953.635,-157.715,-145.020,-58.105,-48.340,0.000
1722219953.639,-158.203,-116.211,-38.086,-48.340,0.000
1722219953.643,-134.766,-96.680,-32.715,-53.711,0.000
1722219953.647,-104.004,-266.602,-46.875,-60.059,0.000
1722219953.651,-96.191,-699.707,-86.426,-58.105,0.000
1722219953.655,-96.191,-638.184,-54.199,-43.457,0.000
1722219953.659,-75.195,109.863,8.301,-44.434,0.000
1722219953.662,-69.824,245.117,-10.254,-48.340,0.000
1722219953.666,-88.379,-126.953,-37.109,-42.969,0.000
1722219953.670,-100.098,47.852,-15.625,-36.133,0.000
1722219953.674,-88.867,314.941,-3.906,-31.738,0.000
1722219953.678,-71.777,137.695,-29.785,-38.086,0.000
1722219953.682,-80.566,-100.586,-43.945,-52.246,0.000
1722219953.686,-98.633,26.367,-45.410,-59.082,0.000
1722219953.690,-105.469,-147.461,-51.758,-48.340,0.000
1722219953.694,-100.098,-417.480,-63.477,-46.387,0.000
1722219953.698,-88.379,-756.836,-96.191,-51.758,0.000
1722219953.702,-91.309,-210.449,-27.832,-48.828,0.000
1722219953.705,-104.492,295.898,1.465,-38.574,0.000
1722219953.709,-100.098,-36.133,-34.668,-34.668,0.000
1722219953.713,-88.867,-305.176,-43.945,-48.340,0.000
1722219953.717,-120.117,34.668,-23.926,-56.641,0.000
1722219953.721,-146.484,204.590,-28.320,-52.734,0.000
1722219953.725,-144.043,-126.465,-52.734,-50.293,0.000
1722219953.729,-137.695,-8.789,-35.156,-56.152,0.000
1722219953.733,-141.113,61.035,-41.504,-54.688,0.000
1722219953.737,-152.832,-311.035,-66.406,-45.898,0.000
1722219953.741,-130.859,-660.645,-76.660,-42.480,0.000
1722219953.744,-97.168,-381.836,-30.273,-45.410,0.000
1722219953.748,-89.355,241.211,-2.441,-54.199,0.000
1722219953.752,-101.562,138.184,-40.039,-54.199,0.000
1722219953.756,-111.816,-530.762,-71.777,-40.039,0.000
1722219953.760,-110.352,-103.516,-10.742,-42.480,0.000
1722219953.764,-106.934,349.121,9.766,-54.688,0.000
1722219953.768,-93.750,-80.566,-41.016,-59.082,0.000
1722219953.772,-85.449,-234.863,-32.227,-52.246,0.000
1722219953.776,-71.777,166.992,0.488,-57.129,0.000
1722219953.780,-70.801,311.523,-7.324,-67.871,0.000
1722219953.784,-102.539,-297.363,-69.824,-58.105,0.000
1722219953.787,-129.395,-747.070,-88.867,-43.457,0.000
1722219953.791,-124.023,-43.945,-0.977,-42.480,0.000
1722219953.795,-107.422,333.984,1.953,-45.898,0.000
1722219953.799,-96.680,-96.680,-45.898,-41.504,0.000
1722219953.803,-101.074,-243.652,-32.715,-42.480,0.000
1722219953.807,-103.027,126.953,1.465,-31.250,0.000
1722219953.811,-90.332,240.234,-10.742,-29.785,0.000
1722219953.815,-90.820,-194.824,-57.129,-49.316,0.000
1722219953.819,-97.168,-218.262,-46.875,-56.152,0.000
1722219953.823,-103.516,73.730,-23.926,-48.828,0.000
1722219953.827,-102.539,-217.773,-49.805,-44.922,0.000
1722219953.830,-107.910,-597.656,-72.266,-50.781,0.000
1722219953.834,-112.305,-642.578,-62.012,-55.664,0.000
1722219953.838,-112.305,-325.195,-26.367,-50.293,0.000
1722219953.842,-103.516,10.254,-14.160,-45.410,0.000
1722219953.846,-87.402,-610.840,-84.961,-45.410,0.000
1722219953.850,-86.914,-559.570,-56.152,-45.898,0.000
1722219953.854,-91.797,36.133,3.418,-37.109,0.000
1722219953.858,-78.613,-9.277,-20.996,-35.645,0.000
1722219953.862,-75.684,-212.891,-42.969,-46.875,0.000
1722219953.866,-86.426,4.883,-29.785,-53.711,0.000
1722219953.870,-93.262,171.387,-21.973,-47.852,0.000
1722219953.873,-98.145,-39.551,-37.109,-44.922,0.000
1722219953.877,-96.191,-413.086,-56.152,-43.945,0.000
1722219953.881,-104.004,-458.496,-55.176,-48.340,0.000
1722219953.885,-120.117,-147.949,-30.273,-56.152,0.000
1722219953.889,-131.348,-227.539,-50.781,-50.293,0.000
1722219953.893,-116.699,-729.492,-79.102,-41.992,0.000
1722219953.897,-102.539,-120.605,-10.254,-36.133,0.000
1722219953.901,-113.281,200.684,-13.184,-31.738,0.000
1722219953.905,-142.578,-215.332,-44.922,-41.016,0.000
1722219953.909,-146.484,-101.562,-18.555,-47.852,0.000
1722219953.912,-128.418,193.848,-8.301,-41.992,0.000
1722219953.916,-120.117,67.871,-37.598,-36.133,0.000
1722219953.920,-127.930,-439.453,-78.613,-24.902,0.000
1722219953.924,-134.277,-572.266,-65.918,-17.578,0.000
1722219953.928,-131.348,-378.418,-32.715,-30.762,0.000
1722219953.932,-125.000,-389.160,-39.551,-32.715,0.000
1722219953.936,-125.977,-820.312,-83.496,-20.508,0.000
1722219953.940,-127.441,-723.633,-29.785,-5.859,0.000
1722219953.944,-110.840,118.652,38.086,-1.465,0.000
1722219953.948,-97.656,78.125,-10.742,-7.812,0.000
1722219953.952,-94.238,-388.672,-45.410,-2.441,0.000
1722219953.955,-92.285,-128.906,-12.695,20.508,0.000
1722219953.959,-91.309,163.086,5.859,17.090,0.000
1722219953.963,-92.773,-37.598,-20.020,3.906,0.000
1722219953.967,-97.656,-305.176,-36.621,16.602,0.000
1722219953.971,-113.281,-516.602,-47.852,20.020,0.000
1722219953.975,-125.488,-301.758,-20.020,-4.395,0.000
1722219953.979,-117.676,-189.941,-30.762,-7.812,0.000
1722219953.983,-118.652,-771.484,-93.750,-2.441,0.000
1722219953.987,-148.438,-246.582,-18.066,-24.902,0.000
1722219953.991,-159.180,220.703,9.766,-21.484,0.000
1722219953.994,-136.230,-160.645,-38.086,-10.254,0.000
1722219953.998,-139.160,-211.914,-35.156,-20.020,0.000
1722219954.002,-147.461,27.344,-26.855,-15.625,0.000
1722219954.006,-137.695,7.324,-35.156,-5.859,0.000
1722219954.010,-119.629,-254.883,-46.875,-4.883,0.000
1722219954.014,-120.605,-247.070,-38.086,-22.461,0.000
1722219954.018,-149.414,-365.234,-56.152,-25.391,0.000
1722219954.022,-188.965,-537.598,-57.129,-15.625,0.000
1722219954.026,-184.570,-805.664,-68.359,-7.812,0.000
1722219954.030,-172.363,-588.379,-33.691,-9.766,0.000
1722219954.034,-191.406,40.527,4.883,-24.414,0.000
1722219954.037,-216.797,-62.012,-27.344,-20.020,0.000
1722219954.041,-206.543,-301.758,-26.855,-9.277,0.000
