timestamps,TP9,AF7,AF8,TP10,Right AUX
1722219749.997,-10.742,-46.387,-37.109,-46.875,0.000
1722219750.001,-0.488,-45.898,-43.945,-36.133,0.000
1722219750.005,-4.395,-50.293,-49.805,-57.617,0.000
1722219750.009,-10.742,-52.246,-43.945,-63.477,0.000
1722219750.013,-20.996,-58.594,-48.340,-56.152,0.000
1722219750.017,-27.344,-53.223,-50.293,-52.734,0.000
1722219750.020,-21.973,-48.828,-46.387,-54.199,0.000
1722219750.024,-19.043,-55.176,-45.898,-53.223,0.000
1722219750.028,-23.926,-60.059,-47.363,-49.805,0.000
1722219750.032,-35.645,-48.828,-41.016,-42.969,0.000
1722219750.036,-28.320,-39.062,-32.715,-40.039,0.000
1722219750.040,-29.297,-40.039,-36.133,-54.199,0.000
1722219750.044,-36.621,-41.504,-41.504,-52.734,0.000
1722219750.048,-61.523,-44.434,-44.434,-51.758,0.000
1722219750.052,-63.965,-49.805,-47.363,-52.246,0.000
1722219750.056,-50.293,-50.781,-48.828,-54.688,0.000
1722219750.059,-60.059,-47.363,-51.270,-64.453,0.000
1722219750.063,-72.754,-44.434,-45.410,-61.035,0.000
1722219750.067,-66.895,-44.922,-42.480,-58.594,0.000
1722219750.071,-47.363,-43.945,-41.504,-61.035,0.000
1722219750.075,-48.340,-49.316,-36.621,-66.406,0.000
1722219750.079,-70.312,-47.363,-42.480,-74.219,0.000
1722219750.083,-76.660,-40.039,-49.316,-76.172,0.000
1722219750.087,-50.781,-40.039,-45.410,-63.477,0.000
1722219750.091,-36.621,-41.504,-41.504,-66.895,0.000
1722219750.095,-33.203,-43.457,-43.945,-76.172,0.000
1722219750.099,-24.902,-44.434,-37.109,-57.129,0.000
1722219750.102,-6.836,-44.922,-36.621,-47.363,0.000
1722219750.106,-0.977,-41.504,-39.551,-53.223,0.000
1722219750.110,-17.578,-35.645,-38.574,-62.500,0.000
1722219750.114,-36.133,-38.574,-43.457,-63.477,0.000
1722219750.118,-37.598,-48.828,-42.480,-47.363,0.000
1722219750.122,-26.855,-47.363,-43.945,-49.805,0.000
1722219750.126,-36.133,-41.016,-44.434,-65.918,0.000
1722219750.130,-55.176,-42.969,-46.875,-69.824,0.000
1722219750.134,-51.758,-41.504,-45.898,-59.570,0.000
1722219750.138,-47.852,-38.086,-44.434,-59.570,0.000
1722219750.141,-59.570,-43.945,-46.875,-70.801,0.000
1722219750.145,-66.406,-46.875,-39.062,-65.918,0.000
1722219750.149,-73.242,-40.039,-40.039,-51.270,0.000
1722219750.153,-66.895,-40.039,-50.293,-44.922,0.000
1722219750.157,-61.035,-46.387,-45.410,-50.781,0.000
1722219750.161,-64.941,-42.480,-37.109,-56.641,0.000
1722219750.165,-67.871,-36.621,-40.527,-60.059,0.000
1722219750.169,-62.500,-37.598,-42.969,-63.965,0.000
1722219750.173,-61.035,-42.969,-47.852,-64.453,0.000
1722219750.177,-66.895,-50.293,-46.387,-66.895,0.000
1722219750.181,-76.172,-53.223,-41.992,-62.500,0.000
1722219750.184,-66.406,-52.734,-47.852,-50.781,0.000
1722219750.188,-54.688,-49.805,-48.828,-59.570,0.000
1722219750.192,-60.059,-45.898,-42.969,-71.289,0.000
1722219750.196,-61.035,-45.410,-47.363,-57.129,0.000
1722219750.200,-51.758,-44.434,-52.734,-43.945,0.000
1722219750.204,-36.621,-44.922,-45.410,-47.852,0.000
1722219750.208,-37.598,-46.875,-46.387,-55.176,0.000
1722219750.212,-41.992,-40.527,-47.363,-54.199,0.000
1722219750.216,-48.828,-45.898,-45.410,-50.293,0.000
1722219750.220,-37.109,-53.711,-46.875,-49.316,0.000
1722219750.224,-29.785,-51.270,-44.434,-57.617,0.000
1722219750.227,-40.527,-52.734,-47.852,-51.758,0.000
1722219750.231,-54.199,-49.316,-54.199,-50.781,0.000
1722219750.235,-43.945,-45.898,-55.664,-55.176,0.000
1722219750.239,-30.273,-46.875,-46.387,-63.477,0.000
1722219750.243,-33.691,-41.016,-44.434,-69.336,0.000
1722219750.247,-34.668,-43.945,-52.246,-72.266,0.000
1722219750.251,-27.344,-47.852,-50.781,-67.383,0.000
1722219750.255,-11.230,-47.363,-52.734,-57.129,0.000
1722219750.259,-14.648,-55.664,-55.176,-68.359,0.000
1722219750.263,-19.043,-50.781,-49.805,-68.359,0.000
1722219750.267,-15.137,-43.457,-47.852,-60.547,0.000
1722219750.270,-1.953,-48.340,-43.945,-54.688,0.000
1722219750.274,2.930,-43.945,-44.434,-58.105,0.000
1722219750.278,-13.672,-40.527,-48.340,-68.359,0.000
1722219750.282,-11.719,-43.457,-42.480,-57.129,0.000
1722219750.286,-2.441,-41.504,-45.898,-52.246,0.000
1722219750.290,-12.207,-46.875,-50.781,-72.754,0.000
1722219750.294,-18.555,-51.758,-41.504,-81.055,0.000
1722219750.298,-18.555,-47.363,-47.363,-58.594,0.000
1722219750.302,-14.648,-44.922,-51.270,-47.852,0.000
1722219750.306,-13.672,-41.504,-44.922,-66.406,0.000
1722219750.309,-17.578,-41.504,-49.316,-86.914,0.000
1722219750.313,-27.344,-46.387,-47.852,-75.684,0.000
1722219750.317,-18.555,-42.969,-44.434,-50.781,0.000
1722219750.321,-4.395,-47.852,-41.504,-43.457,0.000
1722219750.325,-10.254,-55.664,-38.086,-60.547,0.000
1722219750.329,-15.137,-51.758,-40.527,-57.617,0.000
1722219750.333,-17.090,-49.316,-43.945,-54.688,0.000
1722219750.337,-19.531,-54.199,-49.805,-61.523,0.000
1722219750.341,-26.367,-50.781,-50.781,-60.547,0.000
1722219750.345,-38.086,-43.945,-46.875,-64.941,0.000
1722219750.349,-45.898,-43.457,-43.457,-62.012,0.000
1722219750.352,-37.109,-45.410,-41.504,-60.059,0.000
1722219750.356,-24.902,-42.969,-42.480,-68.848,0.000
1722219750.360,-29.785,-40.527,-45.410,-73.242,0.000
1722219750.364,-41.992,-49.805,-48.828,-62.988,0.000
1722219750.368,-38.086,-53.223,-50.293,-57.129,0.000
1722219750.372,-27.344,-45.410,-44.922,-62.988,0.000
1722219750.376,-21.973,-39.551,-41.504,-70.801,0.000
1722219750.380,-27.344,-40.527,-51.270,-78.125,0.000
1722219750.384,-30.273,-38.086,-48.340,-59.082,0.000
1722219750.388,-20.508,-40.039,-39.062,-51.270,0.000
1722219750.392,-22.461,-46.875,-35.645,-57.617,0.000
1722219750.395,-31.738,-45.898,-36.621,-56.152,0.000
1722219750.399,-23.438,-40.527,-36.133,-47.852,0.000
1722219750.403,-4.883,-45.410,-38.574,-44.434,0.000
1722219750.407,-12.695,-48.340,-45.410,-63.965,0.000
1722219750.411,-18.066,-43.945,-44.922,-61.523,0.000
1722219750.415,-16.602,-46.387,-43.945,-45.410,0.000
1722219750.419,-1.465,-48.340,-44.434,-39.062,0.000
1722219750.423,1.953,-45.410,-44.434,-58.105,0.000
1722219750.427,-20.508,-44.922,-48.828,-66.895,0.000
1722219750.431,-45.898,-45.410,-44.922,-61.523,0.000
1722219750.434,-52.246,-48.828,-45.410,-57.129,0.000
1722219750.438,-38.574,-48.828,-51.758,-45.898,0.000
1722219750.442,-40.527,-49.805,-48.828,-57.129,0.000
1722219750.446,-50.293,-53.711,-45.898,-63.477,0.000
1722219750.450,-51.270,-54.199,-47.363,-50.293,0.000
1722219750.454,-48.340,-52.734,-46.875,-56.641,0.000
1722219750.458,-47.363,-47.363,-46.875,-70.801,0.000
1722219750.462,-42.480,-41.992,-45.898,-64.453,0.000
1722219750.466,-40.039,-42.969,-47.363,-66.406,0.000
1722219750.470,-37.598,-49.316,-53.223,-70.312,0.000
1722219750.473,-39.551,-44.434,-49.805,-68.359,0.000
1722219750.477,-44.922,-34.668,-48.828,-70.801,0.000
1722219750.481,-49.316,-45.410,-50.293,-67.383,0.000
1722219750.485,-37.109,-54.199,-47.852,-55.176,0.000
1722219750.489,-26.855,-43.457,-48.828,-61.035,0.000
1722219750.493,-26.367,-37.109,-46.875,-71.777,0.000
1722219750.497,-32.715,-37.109,-45.898,-65.918,0.000
1722219750.501,-32.227,-35.645,-42.969,-55.664,0.000
1722219750.505,-34.180,-36.133,-37.109,-54.199,0.000
1722219750.509,-26.855,-43.457,-37.598,-60.547,0.000
1722219750.513,-24.902,-47.852,-39.551,-63.477,0.000
1722219750.516,-33.203,-46.387,-46.387,-64.941,0.000
1722219750.520,-17.578,-44.922,-44.922,-61.035,0.000
1722219750.524,-20.020,-51.270,-46.875,-57.617,0.000
1722219750.528,-31.738,-51.270,-47.363,-62.012,0.000
1722219750.532,-34.668,-45.410,-40.527,-52.734,0.000
1722219750.536,-26.367,-45.898,-43.457,-38.086,0.000
1722219750.540,-25.879,-45.410,-44.434,-50.293,0.000
1722219750.544,-39.062,-45.410,-41.992,-61.523,0.000
1722219750.548,-49.316,-41.504,-42.480,-47.363,0.000
1722219750.552,-41.504,-38.574,-47.852,-41.016,0.000
1722219750.555,-37.109,-45.898,-52.246,-47.363,0.000
1722219750.559,-52.734,-44.922,-52.734,-62.012,0.000
1722219750.563,-54.688,-35.645,-54.688,-59.570,0.000
1722219750.567,-47.852,-39.551,-50.293,-43.945,0.000
1722219750.571,-27.832,-44.922,-44.922,-46.875,0.000
1722219750.575,-37.109,-41.992,-53.711,-58.594,0.000
1722219750.579,-60.059,-41.504,-59.082,-59.082,0.000
1722219750.583,-50.293,-36.133,-47.852,-61.035,0.000
1722219750.587,-31.738,-33.203,-45.898,-53.711,0.000
1722219750.591,-31.250,-38.574,-48.828,-54.199,0.000
1722219750.595,-39.062,-44.922,-46.387,-64.453,0.000
1722219750.598,-44.434,-41.016,-46.387,-57.129,0.000
1722219750.602,-38.086,-38.574,-45.898,-59.082,0.000
1722219750.606,-36.621,-40.527,-54.199,-78.125,0.000
1722219750.610,-43.945,-39.551,-56.641,-73.730,0.000
1722219750.614,-58.105,-38.574,-47.363,-62.988,0.000
1722219750.618,-69.824,-42.480,-52.734,-59.570,0.000
1722219750.622,-58.594,-41.992,-55.176,-50.293,0.000
1722219750.626,-53.223,-40.527,-39.551,-45.410,0.000
1722219750.630,-66.406,-44.922,-38.086,-45.410,0.000
1722219750.634,-61.035,-40.527,-40.039,-40.039,0.000
1722219750.638,-47.363,-37.109,-36.133,-39.062,0.000
1722219750.641,-52.246,-40.527,-37.598,-46.875,0.000
1722219750.645,-59.082,-40.039,-45.410,-41.992,0.000
1722219750.649,-64.453,-43.945,-48.340,-38.086,0.000
1722219750.653,-57.129,-47.852,-48.340,-45.898,0.000
1722219750.657,-52.734,-40.527,-44.922,-52.246,0.000
1722219750.661,-58.594,-34.668,-39.062,-57.617,0.000
1722219750.665,-75.684,-48.340,-39.551,-62.988,0.000
1722219750.669,-70.801,-56.152,-41.016,-57.617,0.000
1722219750.673,-67.871,-48.340,-40.527,-61.035,0.000
1722219750.677,-83.496,-43.457,-40.039,-78.613,0.000
1722219750.681,-103.516,-46.875,-44.922,-79.102,0.000
1722219750.684,-94.727,-44.922,-41.504,-57.617,0.000
1722219750.688,-74.219,-43.457,-42.480,-62.012,0.000
1722219750.692,-71.777,-52.734,-51.758,-83.008,0.000
1722219750.696,-71.777,-54.199,-51.270,-77.148,0.000
1722219750.700,-58.105,-46.875,-49.805,-69.336,0.000
1722219750.704,-20.996,-45.898,-43.945,-63.965,0.000
1722219750.708,-17.090,-47.363,-48.340,-71.289,0.000
1722219750.712,-43.945,-45.410,-51.758,-80.566,0.000
1722219750.716,-46.875,-40.039,-43.945,-62.988,0.000
1722219750.720,-25.391,-42.480,-45.410,-51.270,0.000
1722219750.723,-27.832,-47.363,-47.852,-66.895,0.000
1722219750.727,-46.875,-44.434,-50.293,-76.172,0.000
1722219750.731,-37.598,-43.945,-45.410,-56.641,0.000
1722219750.735,-23.926,-46.875,-41.016,-47.363,0.000
1722219750.739,-28.809,-48.828,-42.969,-52.246,0.000
1722219750.743,-41.504,-43.945,-42.480,-58.594,0.000
1722219750.747,-44.922,-40.527,-38.574,-49.805,0.000
1722219750.751,-50.781,-49.316,-44.922,-45.898,0.000
1722219750.755,-56.152,-52.246,-58.105,-65.430,0.000
1722219750.759,-53.223,-45.410,-50.293,-74.219,0.000
1722219750.763,-66.406,-49.316,-48.340,-65.918,0.000
1722219750.766,-72.266,-53.711,-55.664,-61.035,0.000
1722219750.770,-53.223,-49.316,-54.199,-67.383,0.000
1722219750.774,-37.598,-51.270,-46.387,-70.801,0.000
1722219750.778,-38.086,-47.363,-40.527,-73.730,0.000
1722219750.782,-46.387,-40.527,-39.062,-62.012,0.000
1722219750.786,-48.340,-41.504,-44.434,-55.176,0.000
1722219750.790,-41.992,-50.293,-49.316,-65.918,0.000
1722219750.794,-45.410,-48.340,-45.410,-57.129,0.000
1722219750.798,-71.777,-43.945,-48.828,-51.758,0.000
1722219750.802,-68.359,-49.316,-56.152,-56.152,0.000
1722219750.805,-49.805,-46.875,-51.758,-49.805,0.000
1722219750.809,-62.988,-49.805,-52.734,-55.176,0.000
1722219750.813,-72.266,-57.129,-50.781,-59.570,0.000
1722219750.817,-60.547,-55.176,-45.898,-65.430,0.000
1722219750.821,-44.922,-47.852,-45.410,-76.660,0.000
1722219750.825,-43.457,-46.875,-41.504,-68.359,0.000
1722219750.829,-58.594,-48.340,-42.969,-65.918,0.000
1722219750.833,-64.941,-48.340,-47.363,-61.523,0.000
1722219750.837,-49.316,-45.410,-47.852,-50.293,0.000
1722219750.841,-46.387,-42.480,-51.270,-57.129,0.000
1722219750.845,-62.012,-41.504,-55.664,-76.172,0.000
1722219750.848,-62.988,-45.898,-47.852,-73.242,0.000
1722219750.852,-43.457,-50.293,-45.410,-62.500,0.000
1722219750.856,-40.039,-46.875,-49.805,-58.594,0.000
1722219750.860,-52.246,-42.480,-49.805,-63.965,0.000
1722219750.864,-60.059,-48.828,-48.340,-72.754,0.000
1722219750.868,-49.316,-53.711,-46.387,-66.895,0.000
1722219750.872,-31.250,-48.340,-49.805,-65.918,0.000
1722219750.876,-34.180,-43.457,-50.293,-64.453,0.000
1722219750.880,-41.992,-43.457,-48.828,-62.012,0.000
1722219750.884,-34.668,-50.293,-44.922,-42.480,0.000
1722219750.887,-23.438,-55.664,-45.410,-37.109,0.000
1722219750.891,-32.227,-52.734,-49.316,-56.152,0.000
1722219750.895,-46.387,-51.270,-46.387,-59.082,0.000
1722219750.899,-54.688,-58.594,-40.527,-51.270,0.000
1722219750.903,-48.340,-57.129,-41.504,-55.664,0.000
1722219750.907,-53.223,-49.805,-49.805,-69.336,0.000
1722219750.911,-57.617,-45.898,-47.852,-70.312,0.000
1722219750.915,-61.523,-42.480,-41.016,-56.152,0.000
1722219750.919,-52.734,-43.457,-36.133,-50.781,0.000
1722219750.923,-45.410,-44.434,-45.898,-56.152,0.000
1722219750.927,-45.410,-46.387,-43.945,-64.941,0.000
1722219750.930,-44.434,-45.898,-39.551,-60.059,0.000
1722219750.934,-44.922,-44.434,-48.828,-57.617,0.000
1722219750.938,-34.180,-41.016,-46.875,-65.430,0.000
1722219750.942,-32.227,-41.016,-41.504,-55.664,0.000
1722219750.946,-46.387,-47.363,-42.969,-54.199,0.000
1722219750.950,-44.434,-44.922,-47.852,-55.176,0.000
1722219750.954,-39.062,-40.527,-43.945,-45.898,0.000
1722219750.958,-42.969,-47.852,-40.527,-49.805,0.000
1722219750.962,-50.293,-52.246,-52.246,-64.453,0.000
1722219750.966,-58.594,-47.852,-55.664,-64.453,0.000
1722219750.970,-37.109,-47.363,-45.410,-64.453,0.000
1722219750.973,-23.438,-47.363,-38.574,-64.941,0.000
1722219750.977,-26.367,-49.805,-40.527,-72.266,0.000
1722219750.981,-33.691,-42.969,-46.387,-73.242,0.000
1722219750.985,-36.133,-41.992,-47.852,-64.941,0.000
1722219750.989,-26.367,-43.945,-45.410,-66.895,0.000
1722219750.993,-29.297,-42.969,-50.781,-73.730,0.000
1722219750.997,-37.598,-47.363,-51.758,-68.359,0.000
1722219751.001,-30.762,-52.246,-45.898,-44.922,0.000
1722219751.005,-27.344,-43.945,-41.992,-43.457,0.000
1722219751.009,-42.969,-35.156,-40.039,-54.688,0.000
1722219751.012,-50.781,-43.945,-37.109,-49.805,0.000
1722219751.016,-54.688,-42.969,-40.039,-45.410,0.000
1722219751.020,-54.688,-38.086,-47.363,-47.363,0.000
1722219751.024,-57.129,-38.574,-43.457,-53.223,0.000
1722219751.028,-65.918,-41.016,-41.504,-62.500,0.000
1722219751.032,-66.895,-43.945,-43.945,-57.617,0.000
1722219751.036,-52.246,-44.434,-45.898,-52.734,0.000
1722219751.040,-52.734,-39.551,-45.898,-62.500,0.000
1722219751.044,-65.918,-40.039,-45.898,-70.312,0.000
1722219751.048,-71.289,-49.316,-45.898,-65.918,0.000
1722219751.052,-57.617,-48.828,-44.922,-50.781,0.000
1722219751.055,-51.270,-43.457,-49.805,-53.711,0.000
1722219751.059,-60.059,-43.945,-44.922,-62.500,0.000
1722219751.063,-63.965,-46.387,-37.109,-54.688,0.000
1722219751.067,-61.035,-46.875,-43.945,-42.969,0.000
1722219751.071,-44.434,-46.875,-46.387,-45.898,0.000
1722219751.075,-48.828,-46.875,-40.527,-56.641,0.000
1722219751.079,-58.594,-49.316,-43.945,-61.523,0.000
1722219751.083,-59.570,-58.594,-49.316,-54.688,0.000
1722219751.087,-49.805,-54.199,-46.387,-53.711,0.000
1722219751.091,-50.293,-46.387,-47.363,-59.082,0.000
1722219751.095,-58.594,-45.410,-50.781,-58.594,0.000
1722219751.098,-63.477,-44.922,-48.340,-48.340,0.000
1722219751.102,-60.547,-47.363,-50.781,-53.223,0.000
1722219751.106,-51.758,-49.805,-54.688,-67.383,0.000
1722219751.110,-61.035,-53.711,-51.270,-77.637,0.000
1722219751.114,-70.312,-53.711,-54.688,-66.406,0.000
1722219751.118,-58.594,-47.363,-56.641,-58.594,0.000
1722219751.122,-45.410,-36.621,-55.176,-63.965,0.000
1722219751.126,-51.270,-34.668,-55.176,-74.707,0.000
1722219751.130,-65.430,-41.504,-50.781,-78.125,0.000
1722219751.134,-62.988,-40.039,-48.340,-59.082,0.000
1722219751.137,-46.387,-36.133,-49.805,-62.988,0.000
1722219751.141,-51.270,-38.086,-49.316,-75.684,0.000
1722219751.145,-68.848,-42.480,-41.992,-70.312,0.000
1722219751.149,-70.312,-49.805,-41.992,-64.453,0.000
1722219751.153,-59.082,-54.688,-47.363,-66.406,0.000
1722219751.157,-65.918,-56.152,-49.316,-70.801,0.000
1722219751.161,-70.801,-58.594,-43.457,-63.477,0.000
1722219751.165,-68.359,-50.781,-37.598,-56.641,0.000
1722219751.169,-58.594,-38.574,-41.016,-41.504,0.000
1722219751.173,-53.223,-43.457,-45.898,-53.223,0.000
1722219751.177,-68.848,-48.340,-51.758,-80.566,0.000
1722219751.180,-75.684,-49.805,-49.805,-67.383,0.000
1722219751.184,-61.523,-47.363,-41.504,-54.688,0.000
1722219751.188,-53.223,-43.945,-46.875,-56.641,0.000
1722219751.192,-58.594,-48.340,-48.828,-64.941,0.000
1722219751.196,-56.641,-51.270,-43.457,-55.664,0.000
1722219751.200,-46.875,-51.758,-48.828,-42.969,0.000
1722219751.204,-24.902,-46.875,-49.805,-37.598,0.000
1722219751.208,-34.668,-47.852,-46.387,-56.641,0.000
1722219751.212,-63.477,-47.852,-37.598,-73.730,0.000
1722219751.216,-53.223,-41.992,-40.039,-58.594,0.000
1722219751.219,-36.621,-43.457,-47.363,-55.176,0.000
1722219751.223,-33.691,-45.410,-38.574,-52.734,0.000
1722219751.227,-21.484,-42.480,-38.574,-57.129,0.000
1722219751.231,-23.438,-41.992,-45.410,-59.570,0.000
1722219751.235,-23.438,-45.410,-43.945,-48.828,0.000
1722219751.239,-8.301,-46.387,-41.016,-53.223,0.000
1722219751.243,-14.648,-45.898,-39.551,-75.684,0.000
1722219751.247,-36.621,-47.852,-41.504,-73.242,0.000
1722219751.251,-25.879,-41.992,-41.992,-46.875,0.000
1722219751.255,2.930,-40.039,-34.668,-37.598,0.000
1722219751.259,8.301,-36.621,-28.809,-30.762,0.000
1722219751.262,1.953,-33.691,-29.297,-21.484,0.000
1722219751.266,4.883,-37.598,-33.691,-17.578,0.000
1722219751.270,24.414,-35.156,-38.086,-11.719,0.000
1722219751.274,21.484,-31.738,-39.551,-28.809,0.000
1722219751.278,4.395,-35.156,-38.574,-35.645,0.000
1722219751.282,2.441,-38.574,-37.109,-22.461,0.000
1722219751.286,18.555,-36.621,-36.621,-8.789,0.000
1722219751.290,20.020,-30.762,-37.109,-15.137,0.000
1722219751.294,-3.418,-30.762,-38.086,-43.457,0.000
1722219751.298,-20.020,-36.133,-40.527,-46.387,0.000
1722219751.301,-13.672,-36.133,-40.039,-40.039,0.000
1722219751.305,-15.137,-41.992,-38.574,-48.340,0.000
1722219751.309,-26.855,-49.805,-38.574,-62.012,0.000
1722219751.313,-38.086,-41.504,-41.016,-51.758,0.000
1722219751.317,-35.156,-35.156,-43.457,-47.852,0.000
1722219751.321,-26.367,-37.598,-41.016,-53.223,0.000
1722219751.325,-34.668,-37.109,-41.016,-57.129,0.000
1722219751.329,-46.387,-47.852,-43.457,-64.941,0.000
1722219751.333,-49.805,-51.758,-44.434,-61.035,0.000
1722219751.337,-39.551,-41.992,-45.410,-49.805,0.000
1722219751.341,-38.574,-44.434,-46.875,-52.734,0.000
1722219751.344,-49.805,-48.340,-47.852,-58.594,0.000
1722219751.348,-58.594,-46.387,-42.969,-52.734,0.000
1722219751.352,-44.434,-41.992,-39.062,-40.527,0.000
1722219751.356,-22.949,-45.410,-39.062,-42.969,0.000
1722219751.360,-23.438,-44.922,-41.992,-44.434,0.000
1722219751.364,-35.156,-38.574,-44.434,-32.715,0.000
1722219751.368,-38.086,-50.781,-50.781,-41.992,0.000
1722219751.372,-29.785,-55.176,-55.176,-59.082,0.000
1722219751.376,-32.227,-41.992,-51.758,-52.734,0.000
1722219751.380,-48.828,-39.551,-47.363,-45.898,0.000
1722219751.384,-51.758,-45.898,-44.922,-50.293,0.000
1722219751.387,-37.109,-46.875,-41.504,-56.152,0.000
1722219751.391,-39.062,-51.270,-39.062,-69.336,0.000
1722219751.395,-53.711,-57.617,-38.086,-77.148,0.000
1722219751.399,-57.129,-49.805,-40.039,-66.895,0.000
1722219751.403,-51.758,-43.945,-46.387,-70.312,0.000
1722219751.407,-41.504,-39.551,-40.039,-75.684,0.000
1722219751.411,-44.434,-39.062,-36.133,-74.219,0.000
1722219751.415,-61.035,-45.410,-46.875,-71.777,0.000
1722219751.419,-41.016,-46.875,-48.828,-62.500,0.000
1722219751.423,-38.574,-49.316,-44.922,-69.336,0.000
1722219751.427,-57.617,-50.781,-41.016,-73.730,0.000
1722219751.430,-58.105,-56.641,-47.852,-66.406,0.000
1722219751.434,-47.363,-58.105,-50.781,-62.012,0.000
1722219751.438,-34.180,-42.969,-40.527,-64.453,0.000
1722219751.442,-39.551,-36.133,-41.504,-62.988,0.000
1722219751.446,-39.062,-41.016,-52.246,-68.848,0.000
1722219751.450,-36.133,-43.457,-54.199,-50.781,0.000
1722219751.454,-25.391,-46.875,-46.387,-32.227,0.000
1722219751.458,-21.484,-52.246,-44.434,-50.293,0.000
1722219751.462,-35.156,-51.758,-46.875,-58.594,0.000
1722219751.466,-38.086,-50.293,-41.992,-57.617,0.000
1722219751.469,-26.367,-52.246,-41.504,-54.199,0.000
1722219751.473,-34.180,-55.176,-41.992,-58.105,0.000
1722219751.477,-48.340,-48.828,-46.875,-66.895,0.000
1722219751.481,-49.805,-42.480,-46.387,-59.082,0.000
1722219751.485,-43.457,-44.922,-41.504,-52.246,0.000
1722219751.489,-38.574,-48.828,-45.898,-61.035,0.000
1722219751.493,-42.480,-51.270,-45.898,-66.895,0.000
1722219751.497,-54.199,-48.828,-46.387,-63.477,0.000
1722219751.501,-56.641,-43.945,-49.316,-57.129,0.000
1722219751.505,-56.152,-44.434,-50.293,-63.965,0.000
1722219751.508,-64.453,-46.875,-45.410,-71.289,0.000
1722219751.512,-68.359,-41.016,-43.945,-61.523,0.000
1722219751.516,-69.824,-37.598,-47.852,-60.547,0.000
1722219751.520,-50.781,-37.598,-49.316,-66.406,0.000
1722219751.524,-44.434,-38.086,-52.734,-65.430,0.000
1722219751.528,-52.246,-43.457,-44.922,-61.035,0.000
1722219751.532,-45.410,-45.410,-40.527,-60.059,0.000
1722219751.536,-28.320,-37.598,-41.016,-41.992,0.000
1722219751.540,-26.367,-39.062,-41.992,-40.527,0.000
1722219751.544,-46.387,-49.316,-43.945,-58.594,0.000
1722219751.548,-55.176,-48.340,-46.875,-61.035,0.000
1722219751.551,-38.574,-46.387,-46.875,-57.129,0.000
1722219751.555,-33.203,-45.410,-40.527,-59.082,0.000
1722219751.559,-45.898,-50.781,-42.480,-63.477,0.000
1722219751.563,-54.199,-56.152,-45.410,-62.988,0.000
1722219751.567,-50.293,-53.223,-48.828,-64.453,0.000
1722219751.571,-39.062,-50.781,-51.758,-69.336,0.000
1722219751.575,-46.387,-49.316,-48.828,-59.570,0.000
1722219751.579,-55.664,-54.199,-51.270,-62.500,0.000
1722219751.583,-48.340,-50.781,-53.711,-62.012,0.000
1722219751.587,-37.598,-48.828,-47.363,-50.293,0.000
1722219751.591,-44.434,-46.387,-42.480,-52.734,0.000
1722219751.594,-67.383,-45.410,-45.410,-55.664,0.000
1722219751.598,-74.707,-48.828,-41.992,-43.457,0.000
1722219751.602,-56.641,-47.363,-39.062,-35.156,0.000
1722219751.606,-58.105,-48.340,-43.945,-61.523,0.000
1722219751.610,-68.359,-48.340,-43.945,-77.148,0.000
1722219751.614,-68.848,-41.992,-44.922,-62.500,0.000
1722219751.618,-65.430,-46.875,-47.363,-57.617,0.000
1722219751.622,-62.500,-50.781,-44.922,-62.500,0.000
1722219751.626,-70.801,-50.781,-43.945,-77.148,0.000
1722219751.630,-72.754,-48.828,-41.992,-69.824,0.000
1722219751.633,-63.965,-42.969,-42.480,-46.875,0.000
1722219751.637,-51.270,-43.457,-45.898,-46.875,0.000
1722219751.641,-58.594,-46.387,-50.781,-62.012,0.000
1722219751.645,-67.871,-45.410,-42.969,-60.059,0.000
1722219751.649,-71.777,-49.805,-39.551,-48.828,0.000
1722219751.653,-58.594,-47.852,-45.898,-48.828,0.000
1722219751.657,-57.129,-42.969,-45.410,-54.688,0.000
1722219751.661,-56.641,-41.504,-42.480,-65.918,0.000
1722219751.665,-51.270,-41.016,-39.062,-64.941,0.000
1722219751.669,-51.758,-42.480,-41.016,-55.176,0.000
1722219751.673,-43.457,-43.457,-42.480,-53.223,0.000
1722219751.676,-51.758,-43.945,-40.039,-47.852,0.000
1722219751.680,-60.059,-38.086,-40.039,-49.805,0.000
1722219751.684,-54.199,-42.480,-50.781,-62.500,0.000
1722219751.688,-48.340,-46.875,-47.852,-62.500,0.000
1722219751.692,-52.734,-38.574,-34.668,-58.594,0.000
1722219751.696,-66.406,-37.109,-34.180,-59.082,0.000
1722219751.700,-73.730,-38.574,-43.457,-53.711,0.000
1722219751.704,-59.570,-42.969,-45.898,-55.176,0.000
1722219751.708,-60.547,-47.852,-43.945,-68.359,0.000
1722219751.712,-72.266,-44.434,-46.387,-75.195,0.000
1722219751.716,-76.172,-45.410,-47.363,-65.918,0.000
1722219751.719,-62.012,-42.969,-44.922,-60.059,0.000
1722219751.723,-50.293,-36.621,-41.504,-56.641,0.000
1722219751.727,-67.383,-41.504,-47.852,-60.547,0.000
1722219751.731,-77.148,-44.922,-52.246,-65.430,0.000
1722219751.735,-56.641,-41.992,-48.340,-48.340,0.000
1722219751.739,-46.387,-41.016,-45.898,-57.129,0.000
1722219751.743,-60.547,-36.133,-47.852,-77.148,0.000
1722219751.747,-64.453,-40.039,-48.340,-82.520,0.000
1722219751.751,-47.363,-47.363,-42.480,-66.895,0.000
1722219751.755,-40.527,-45.410,-41.504,-56.641,0.000
